t_rel_s,chamber_set_c,chamber_actual_c,chamber_on,GR07_rate_hz,GR06_rate_hz
2258.498,30.000,29.200,1,922030.612,143996.053
2259.490,30.000,29.200,1,921872.156,143946.963
2260.489,30.000,29.200,1,922075.551,143927.174
2261.498,30.000,29.200,1,921785.479,143932.974
2262.492,30.000,29.200,1,921961.866,143917.388
2263.497,30.000,29.254,1,922058.486,143806.768
2264.493,30.000,29.300,1,922098.535,143818.618
2265.491,30.000,29.300,1,922213.798,143812.023
2266.503,30.000,29.300,1,921934.252,143944.361
2267.499,30.000,29.300,1,921933.781,143964.632
2268.506,30.000,29.300,1,922063.693,143979.565
2269.504,30.000,29.300,1,922367.622,143939.779
2270.497,30.000,29.300,1,922278.031,143958.349
2271.508,30.000,29.300,1,922080.550,143921.616
2272.503,30.000,29.300,1,922066.947,143688.526
2273.494,30.000,29.300,1,922384.190,143875.472
2274.490,30.000,29.300,1,922583.879,143942.741
2275.499,30.000,29.300,1,922572.983,143823.064
2276.502,30.000,29.300,1,922565.806,143912.563
2277.499,30.000,29.300,1,922493.050,143994.833
2278.505,30.000,29.300,1,922445.642,143999.200
2279.496,30.000,29.300,1,922559.952,143965.532
2280.509,30.000,29.300,1,922664.176,143989.349
2281.509,30.000,29.300,1,922775.380,143930.886
2282.506,30.000,29.300,1,922504.930,143958.096
2283.495,30.000,29.300,1,922778.975,143966.884
2284.504,30.000,29.300,1,922742.531,144016.021
2285.501,30.000,29.300,1,922542.247,143988.029
2286.505,30.000,29.300,1,922501.313,143919.416
2287.502,30.000,29.300,1,923553.585,143760.554
2288.508,30.000,29.300,1,924022.259,143898.715
2289.498,30.000,29.300,1,924235.776,144034.674
2290.498,30.000,29.300,1,923687.635,144038.523
2291.503,30.000,29.300,1,924027.768,144046.265
2292.502,30.000,29.300,1,923966.382,143872.578
2293.516,30.000,29.336,1,923822.340,143959.660
2294.488,30.000,29.400,1,924062.127,144055.985
2295.490,30.000,29.400,1,923994.992,144019.879
2296.497,30.000,29.400,1,924193.433,144000.857
2297.496,30.000,29.400,1,924050.848,144053.751
2298.505,30.000,29.400,1,923998.933,144050.813
2299.509,30.000,29.400,1,924157.633,144058.653
2300.500,30.000,29.400,1,924285.141,144062.267
2301.504,30.000,29.400,1,924393.790,144049.138
2302.512,30.000,29.400,1,924387.359,143834.174
2303.500,30.000,29.400,1,924402.690,143805.610
2304.514,30.000,29.400,1,924521.666,143833.262
2305.508,30.000,29.400,1,924534.458,144113.970
2306.500,30.000,29.400,1,924731.471,144108.335
2307.516,30.000,29.400,1,924635.059,144117.646
2308.494,30.000,29.400,1,924697.655,143955.334
2309.505,30.000,29.400,1,924553.570,144035.968
2310.508,30.000,29.400,1,924623.803,144095.636
2311.511,30.000,29.400,1,924737.439,143995.779
2312.498,30.000,29.468,1,924669.430,144025.162
2313.491,30.000,29.500,1,924676.093,144074.165
2314.497,30.000,29.500,1,924580.009,144057.709
2315.500,30.000,29.500,1,924663.973,144044.695
2316.506,30.000,29.442,1,924459.203,144068.475
2317.504,30.000,29.400,1,924308.861,143894.716
2318.483,30.000,29.400,1,924765.271,143835.344
2319.495,30.000,29.400,1,925031.877,144082.054
2320.506,30.000,29.400,1,924680.324,144085.661
2321.497,30.000,29.400,1,924545.524,144086.555
2322.498,30.000,29.400,1,924600.901,144079.580
2323.500,30.000,29.400,1,924321.534,143899.211
2324.514,30.000,29.375,1,924286.134,144057.429
2325.498,30.000,29.300,1,924087.304,144098.700
2326.514,30.000,29.300,1,924249.364,143987.944
2327.505,30.000,29.300,1,924730.119,144072.301
2328.496,30.000,29.300,1,924224.129,143977.894
2329.493,30.000,29.300,1,924223.340,144097.793
2330.499,30.000,29.300,1,924125.310,144067.064
2331.501,30.000,29.300,1,924228.076,144027.596
2332.503,30.000,29.300,1,924298.915,143794.008
2333.502,30.000,29.300,1,924450.007,144072.383
2334.502,30.000,29.392,1,924337.533,144080.871
2335.506,30.000,29.400,1,924538.929,144089.379
2336.503,30.000,29.400,1,924342.783,144053.418
2337.486,30.000,29.400,1,924387.518,144005.568
2338.493,30.000,29.400,1,924337.190,143853.928
2339.493,30.000,29.400,1,924571.886,144095.858
2340.494,30.000,29.400,1,924542.031,144082.293
2341.500,30.000,29.400,1,924421.180,144006.565
2342.497,30.000,29.400,1,924651.995,144028.117
2343.498,30.000,29.400,1,924591.430,143864.172
2344.493,30.000,29.400,1,925016.157,143815.100
2345.505,30.000,29.400,1,925370.706,143828.050
2346.496,30.000,29.400,1,924944.121,143933.010
2347.510,30.000,29.400,1,924755.328,144099.241
2348.506,30.000,29.400,1,924820.863,144110.114
2349.516,30.000,29.442,1,924769.916,144123.979
2350.503,30.000,29.500,1,924808.750,144137.420
2351.502,30.000,29.500,1,924727.467,144035.323
2352.517,30.000,29.500,1,924896.631,143945.351
2353.505,30.000,29.500,1,925213.671,144127.647
2354.498,30.000,29.500,1,924985.832,144153.358
2355.493,30.000,29.500,1,925064.587,144085.703
2356.504,30.000,29.500,1,924665.042,143930.522
2357.497,30.000,29.500,1,924247.521,144119.930
2358.489,30.000,29.500,1,924315.912,144138.020
2359.509,30.000,29.500,1,924408.066,144138.253
2360.504,30.000,29.500,1,924191.510,144111.755
2361.510,30.000,29.500,1,923988.986,144155.200
2362.497,30.000,29.500,1,924101.184,144274.542
2363.505,30.000,29.500,1,924580.785,144361.335
2364.499,30.000,29.589,1,924333.139,144375.408
2365.501,30.000,29.600,1,924299.906,144291.894
2366.498,30.000,29.600,1,924509.272,144282.510
2367.488,30.000,29.600,1,924339.951,144269.182
2368.504,30.000,29.600,1,924786.386,144191.563
2369.496,30.000,29.600,1,924540.880,144189.325
2370.497,30.000,29.600,1,924641.974,144300.660
2371.504,30.000,29.600,1,924520.828,144287.647
2372.500,30.000,29.600,1,924549.612,143961.281
2373.487,30.000,29.600,1,924748.097,143974.082
2374.491,30.000,29.600,1,924745.992,144154.342
2375.504,30.000,29.600,1,924894.803,144225.077
2376.506,30.000,29.600,1,924845.214,144202.372
2377.501,30.000,29.600,1,924978.078,144219.230
2378.505,30.000,29.626,1,924882.145,144257.182
2379.503,30.000,29.700,1,925008.890,144004.186
2380.496,30.000,29.700,1,924830.997,144257.241
2381.492,30.000,29.700,1,924878.215,144221.460
2382.504,30.000,29.700,1,925166.239,144114.607
2383.502,30.000,29.700,1,925055.361,144227.434
2384.501,30.000,29.700,1,925122.371,144083.872
2385.502,30.000,29.700,1,925084.210,144258.332
2386.504,30.000,29.700,1,925259.358,144260.439
2387.511,30.000,29.700,1,925203.331,144244.421
2388.490,30.000,29.700,1,925239.795,144177.276
2389.489,30.000,29.700,1,925206.365,144000.839
2390.491,30.000,29.700,1,925289.022,144007.693
2391.498,30.000,29.700,1,925390.687,144198.331
2392.500,30.000,29.700,1,925392.226,144038.879
2393.498,30.000,29.700,1,925340.078,144078.355
2394.501,30.000,29.700,1,925377.794,144301.984
2395.516,30.000,29.757,1,925577.885,144269.005
2396.508,30.000,29.800,1,925560.925,144272.390
2397.508,30.000,29.800,1,925612.649,144190.100
2398.502,30.000,29.800,1,925525.011,144117.250
2399.520,30.000,29.800,1,925586.419,144285.436
2400.513,30.000,29.800,1,925667.733,144208.229
2401.494,30.000,29.800,1,925689.131,144250.156
2402.502,30.000,29.800,1,925664.634,144292.427
2403.493,30.000,29.800,1,925732.299,144313.216
2404.485,30.000,29.800,1,925709.129,144219.534
2405.494,30.000,29.800,1,925806.412,144036.343
2406.495,30.000,29.800,1,925690.701,144301.285
2407.501,30.000,29.800,1,925833.688,144314.152
2408.508,30.000,29.800,1,925761.498,144227.008
2409.510,30.000,29.800,1,925776.409,144168.089
2410.499,30.000,29.800,1,925702.715,144327.522
2411.499,30.000,29.800,1,925873.126,144340.649
2412.517,30.000,29.800,1,925937.993,144288.475
2413.506,30.000,29.800,1,925881.574,144083.400
2414.512,30.000,29.800,1,925976.717,144261.703
2415.498,30.000,29.884,1,925975.761,144326.289
2416.491,30.000,29.900,1,926001.212,144294.019
2417.495,30.000,29.900,1,925956.479,144158.269
2418.506,30.000,29.900,1,926074.012,144338.285
2419.504,30.000,29.900,1,926074.982,144340.285
2420.494,30.000,29.900,1,926107.412,144361.900
2421.489,30.000,29.900,1,926002.739,144364.518
2422.503,30.000,29.900,1,926037.288,144377.672
2423.495,30.000,29.900,1,926079.745,144386.461
2424.498,30.000,29.900,1,926131.663,144356.242
2425.502,30.000,29.900,1,926212.019,144380.710
2426.499,30.000,29.900,1,926169.359,144363.999
2427.503,30.000,29.900,1,926183.613,144346.013
2428.495,30.000,29.900,1,926182.214,144288.385
2429.497,30.000,29.900,1,926079.212,144087.545
2430.496,30.000,29.900,1,926111.931,144187.500
2431.498,30.000,29.900,1,926009.369,144277.211
2432.495,30.000,29.876,1,925972.074,144254.774
2433.504,30.000,29.800,1,926053.602,144313.894
2434.507,30.000,29.800,1,925891.985,144269.080
2435.493,30.000,29.800,1,925990.677,144219.878
2436.492,30.000,29.800,1,925958.568,144313.770
2437.496,30.000,29.800,1,925976.143,144349.903
2438.511,30.000,29.800,1,925706.848,144324.313
2439.499,30.000,29.800,1,926241.191,144309.111
2440.496,30.000,29.800,1,925819.528,144330.876
2441.485,30.000,29.800,1,925794.069,144304.353
2442.497,30.000,29.800,1,925913.777,144032.470
2443.505,30.000,29.800,1,925557.521,144181.969
2444.490,30.000,29.800,1,925541.779,144322.524
2445.494,30.000,29.800,1,925611.373,144321.654
2446.491,30.000,29.800,1,925561.053,144324.396
2447.494,30.000,29.800,1,925291.072,144161.035
2448.501,30.000,29.800,1,925076.620,144158.549
2449.496,30.000,29.800,1,925106.796,144140.632
2450.502,30.000,29.800,1,925042.149,144293.327
2451.495,30.000,29.800,1,925249.175,144317.984
2452.510,30.000,29.800,1,925189.883,144300.793
2453.492,30.000,29.800,1,925103.344,144275.891
2454.507,30.000,29.800,1,925022.771,144247.934
2455.506,30.000,29.800,1,925154.443,144265.160
2456.499,30.000,29.800,1,925033.744,144290.773
2457.495,30.000,29.800,1,924859.899,144254.072
2458.504,30.000,29.800,1,925081.172,144069.224
2459.505,30.000,29.800,1,925115.330,144048.143
2460.502,30.000,29.800,1,925443.247,144223.365
2461.518,30.000,29.800,1,925655.956,144280.780
2462.503,30.000,29.800,1,925292.978,144268.799
2463.498,30.000,29.800,1,925204.003,144289.402
2464.505,30.000,29.800,1,924865.172,144288.387
2465.497,30.000,29.800,1,925031.232,144272.629
2466.495,30.000,29.800,1,925157.843,144317.978
2467.492,30.000,29.800,1,925078.379,144275.295
2468.491,30.000,29.800,1,925423.172,144019.896
2469.509,30.000,29.800,1,925428.199,144214.986
2470.529,30.000,29.800,1,925142.631,144284.605
2471.508,30.000,29.800,1,925550.677,144284.039
2472.504,30.000,29.800,1,925541.938,144281.308
2473.496,30.000,29.800,1,925542.756,144287.930
2474.503,30.000,29.800,1,925525.576,144301.702
2475.509,30.000,29.800,1,925436.475,144170.334
2476.502,30.000,29.800,1,925469.948,144220.891
2477.502,30.000,29.800,1,925654.689,144265.447
2478.500,30.000,29.800,1,925570.441,144036.523
2479.501,30.000,29.800,1,925650.112,144179.035
2480.494,30.000,29.800,1,925658.146,144290.542
2481.492,30.000,29.800,1,925684.141,144314.926
2482.504,30.000,29.800,1,925621.316,144319.825
2483.498,30.000,29.800,1,925725.143,144138.223
2484.502,30.000,29.800,1,925642.082,144186.623
2485.494,30.000,29.800,1,925712.244,144276.765
2486.495,30.000,29.800,1,925842.315,144316.248
2487.494,35.000,29.800,1,925869.666,144313.981
2488.497,35.000,29.882,1,926081.250,144386.376
2489.499,35.000,29.900,1,926300.347,144345.796
2490.498,35.000,29.900,1,925870.252,144373.418
2491.501,35.000,29.900,1,925971.961,144368.335
2492.503,35.000,29.900,1,926064.494,144276.723
2493.520,35.000,29.900,1,925969.989,144357.360
2494.505,35.000,29.900,1,926015.855,144355.368
2495.507,35.000,29.900,1,926057.720,144286.861
2496.505,35.000,29.900,1,926071.353,144103.055
2497.518,35.000,29.900,1,926150.488,144129.001
2498.504,35.000,29.900,1,926141.644,144413.635
2499.500,35.000,29.900,1,926200.201,144414.639
2500.503,35.000,29.900,1,926241.690,144211.006
2501.518,35.000,29.900,1,926214.364,144202.472
2502.522,35.000,29.928,1,926156.334,144417.630
2503.501,35.000,30.000,1,926347.235,144402.376
2504.493,35.000,30.000,1,926451.202,144412.131
2505.495,35.000,30.000,1,926512.234,144417.886
2506.497,35.000,30.000,1,926606.732,144427.815
2507.498,35.000,30.007,1,926649.664,144453.410
2508.492,35.000,30.100,1,926764.700,144458.272
2509.497,35.000,30.100,1,926773.436,144496.986
2510.504,35.000,30.100,1,926759.678,144540.725
2511.515,35.000,30.198,1,926848.817,144470.005
2512.505,35.000,30.200,1,926955.741,144528.982
2513.498,35.000,30.200,1,926998.775,144530.123
2514.498,35.000,30.289,1,927088.525,144532.540
2515.497,35.000,30.300,1,927294.410,144571.016
2516.496,35.000,30.382,1,927312.029,144572.174
2517.500,35.000,30.400,1,927343.981,144389.029
2518.500,35.000,30.400,1,927371.441,144634.380
2519.493,35.000,30.468,1,927308.916,144593.295
2520.508,35.000,30.500,1,927359.152,144684.873
2521.498,35.000,30.562,1,927366.223,144686.786
2522.492,35.000,30.600,1,927395.051,144655.649
2523.516,35.000,30.657,1,927436.384,144736.595
2524.495,35.000,30.700,1,927445.768,144786.493
2525.495,35.000,30.747,1,927466.537,144615.763
2526.498,35.000,30.800,1,927466.655,144628.981
2527.498,35.000,30.842,1,927493.192,144709.110
2528.501,35.000,30.900,1,927503.589,144637.326
2529.521,35.000,30.929,1,927497.697,144788.037
2530.501,35.000,31.000,1,927501.493,144668.104
2531.501,35.000,31.023,1,927516.185,144733.005
2532.498,35.000,31.119,1,927528.367,144938.216
2533.499,35.000,31.200,1,927540.456,145043.001
2534.495,35.000,31.210,1,927545.100,145071.341
2535.493,35.000,31.310,1,927560.506,145156.871
2536.494,35.000,31.400,1,927575.409,145177.593
2537.493,35.000,31.400,1,927598.268,145135.048
2538.487,35.000,31.498,1,927631.432,144935.643
2539.496,35.000,31.500,1,927633.266,145132.954
2540.499,35.000,31.590,1,927669.113,145260.292
2541.513,35.000,31.687,1,927695.490,145187.373
2542.519,35.000,31.700,1,927751.959,145308.522
2543.509,35.000,31.777,1,927787.056,145373.889
2544.501,35.000,31.874,1,927808.442,145395.616
2545.498,35.000,31.900,1,927856.179,145398.646
2546.487,35.000,31.900,1,927929.413,145241.349
2547.490,35.000,31.952,1,927958.247,145318.538
2548.493,35.000,32.000,1,928066.980,145396.808
2549.499,35.000,32.058,1,928130.534,145472.332
2550.494,35.000,32.100,1,928194.839,145296.146
2551.502,35.000,32.139,1,928291.427,145529.711
2552.509,35.000,32.200,1,928483.166,145572.996
2553.504,35.000,32.235,1,928829.882,145618.648
2554.497,35.000,32.300,1,928650.092,145620.389
2555.503,35.000,32.324,1,928752.294,145617.204
2556.491,35.000,32.400,1,929127.768,145675.615
2557.496,35.000,32.416,1,929316.603,145656.838
2558.494,35.000,32.500,1,929545.108,145766.604
2559.503,35.000,32.510,1,929757.867,145637.112
2560.495,35.000,32.600,1,930600.072,145525.598
2561.504,35.000,32.600,1,930273.560,145577.696
2562.503,35.000,32.700,1,930465.797,145844.884
2563.503,35.000,32.797,1,931144.863,145897.449
2564.497,35.000,32.800,1,931406.743,145911.699
2565.498,35.000,32.893,1,931660.514,145942.047
2566.501,35.000,32.900,1,931979.111,145952.784
2567.494,35.000,32.986,1,932268.313,145961.306
2568.496,35.000,33.081,1,933036.285,146011.535
2569.488,35.000,33.100,1,932951.674,145978.546
2570.502,35.000,33.169,1,934103.917,145817.243
2571.498,35.000,33.200,1,933706.474,145941.793
2572.496,35.000,33.265,1,934120.949,146144.181
2573.497,35.000,33.362,1,934687.202,146200.194
2574.499,35.000,33.400,1,935211.548,146260.500
2575.511,35.000,33.457,1,935486.796,146236.136
2576.503,35.000,33.500,1,935762.610,146272.586
2577.501,35.000,33.548,1,935606.883,146306.727
2578.498,35.000,33.645,1,936328.160,146252.487
2579.500,35.000,33.700,1,936814.990,146382.751
2580.504,35.000,33.741,1,937275.642,146400.800
2581.509,35.000,33.800,1,937548.894,146442.174
2582.512,35.000,33.826,1,937939.912,146497.747
2583.496,35.000,33.900,1,938245.898,146397.953
2584.508,35.000,33.927,1,939092.526,146375.385
2585.488,35.000,34.000,1,938685.961,146529.627
2586.510,35.000,34.009,1,938987.605,146543.240
2587.501,35.000,34.100,1,939416.712,146446.173
2588.505,35.000,34.113,1,939480.770,146503.471
2589.512,35.000,34.200,1,939852.683,146604.609
2590.513,35.000,34.200,1,939828.933,146637.228
2591.494,35.000,34.296,1,939870.652,146648.162
2592.499,35.000,34.300,1,939983.793,146609.629
2593.500,35.000,34.380,1,940116.080,146649.564
2594.497,35.000,34.400,1,940381.659,146601.410
2595.499,35.000,34.478,1,940334.938,146614.287
2596.494,35.000,34.577,1,940437.101,146612.355
2597.502,35.000,34.600,1,940489.114,146694.110
2598.496,35.000,34.600,1,940560.089,146828.478
2599.506,35.000,34.658,1,940630.112,146739.770
2600.501,35.000,34.700,1,940726.291,146676.002
2601.497,35.000,34.759,1,940814.412,146888.064
2602.503,35.000,34.800,1,940832.582,146905.880
2603.503,35.000,34.843,1,940885.013,146916.475
2604.505,35.000,34.900,1,940893.582,146923.339
2605.496,35.000,34.938,1,940950.819,146981.219
2606.500,35.000,35.000,1,940990.428,146984.997
2607.496,35.000,35.000,1,941006.775,146884.775
2608.493,35.000,35.028,1,941028.436,146973.160
2609.501,35.000,35.100,1,941042.554,146834.473
2610.503,35.000,35.100,1,941049.435,146780.951
2611.502,35.000,35.106,1,941055.388,146837.030
2612.495,35.000,35.200,1,941084.498,147064.057
2613.501,35.000,35.200,1,941099.449,146923.678
2614.496,35.000,35.200,1,941120.946,146991.402
2615.495,35.000,35.291,1,941114.272,146848.849
2616.499,35.000,35.300,1,941121.995,147124.140
2617.503,35.000,35.300,1,941129.565,147256.782
2618.499,35.000,35.300,1,941137.745,147260.729
2619.500,35.000,35.374,1,941150.590,147195.921
2620.506,35.000,35.400,1,941144.809,147205.618
2621.519,35.000,35.400,1,941145.303,147164.359
2622.500,35.000,35.467,1,941153.794,147192.820
2623.495,35.000,35.500,1,941164.610,147237.591
2624.505,35.000,35.500,1,941159.784,147235.885
2625.502,35.000,35.500,1,941160.183,147072.324
2626.505,35.000,35.546,1,941168.269,147256.880
2627.499,35.000,35.600,1,941169.452,147149.907
2628.497,35.000,35.600,1,941182.598,147309.171
2629.498,35.000,35.600,1,941175.033,147231.957
2630.491,35.000,35.625,1,941178.262,147368.925
2631.508,35.000,35.700,1,941182.482,147340.676
2632.500,35.000,35.700,1,941184.857,147239.623
2633.501,35.000,35.700,1,941185.162,147098.529
2634.505,35.000,35.711,1,941186.590,147273.442
2635.494,35.000,35.800,1,941189.147,147369.644
2636.499,35.000,35.800,1,941180.084,147103.475
2637.504,35.000,35.800,1,941184.885,147376.500
2638.502,35.000,35.800,1,941181.436,147381.974
2639.502,35.000,35.702,1,941184.922,147281.239
2640.502,35.000,35.700,1,941185.296,147242.508
2641.494,35.000,35.700,1,941183.828,147363.022
2642.495,35.000,35.700,1,941182.113,147347.356
2643.508,35.000,35.700,1,941180.998,147100.549
2644.497,35.000,35.700,1,941175.928,147332.195
2645.504,35.000,35.700,1,941177.869,147339.606
2646.497,35.000,35.700,1,941176.727,147280.407
2647.500,35.000,35.700,1,941174.872,147231.785
2648.500,35.000,35.700,1,941177.962,147244.375
2649.502,35.000,35.700,1,941170.822,147279.326
2650.505,35.000,35.700,1,941168.645,147281.908
2651.507,35.000,35.700,1,941157.618,147310.868
2652.504,35.000,35.700,1,941159.274,147291.772
2653.492,35.000,35.662,1,941159.997,147190.988
2654.504,35.000,35.600,1,941153.379,147220.549
2655.512,35.000,35.600,1,941144.856,147280.285
2656.509,35.000,35.600,1,941142.990,147104.379
2657.503,35.000,35.577,1,941142.309,147160.969
